Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
No,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,Static Function,"getanswer_r(const querybuf *,int,struct netent *,char *,size_t,int *,int *,lookup_method)",nss_dns\dns-network.c,,,,22,169,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,227,22,169,31,112,43,0,0,24.0,30071.0,4.0,88.0,117,23,0,94,32.0,31.0,46.0,25.0,56.0,,,,,56.0,,7,55.0,,0.25,,,,
No,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,Struct,net_data,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
No,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,Union,querybuf,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,Function,"__ns_name_ntop(,,)",nss_dns\dns-network.c,,,,9,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,55,9,43,21,19,3,0,0,8.0,5.0,1.0,17.0,21,7,0,14,6.0,6.0,8.0,3.0,2.0,,,,,2.0,,2,2.0,,0.07,,,,
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,Function,"_nss_dns_getnetbyaddr_r(uint32_t,int,struct netent *,char *,size_t,int *,int *)",nss_dns\dns-network.c,,,,9,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,85,9,68,18,45,9,0,0,11.0,82.0,2.0,36.0,49,12,0,37,14.0,11.0,17.0,4.0,9.0,,,,,3.0,,2,3.0,,0.13,,,,
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,File,dns-network.c,nss_dns\dns-network.c,13.0,93.0,18.0,57,308,113,17.0,16.0,24.0,10.0,122.0,13.0,93.0,18.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,469,57,290,80,176,113,1,18,,,,148.0,194,49,0,145,,,,,,32.0,31.0,46.0,25.0,,,7,,,0.39,52.0,48.0,71.0,32.0
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,Static Function,"getanswer_r(const querybuf *,int,struct netent *,char *,size_t,int *,int *,lookup_method)",nss_dns\dns-network.c,,,,22,169,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,227,22,169,31,112,43,0,0,24.0,30071.0,4.0,88.0,117,23,0,94,32.0,31.0,46.0,25.0,56.0,,,,,56.0,,7,55.0,,0.25,,,,
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,Struct,net_data,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,f7a9f785e547bd599dee496fd906a28bcb4ec7fe,Union,querybuf,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Function,__rpc_thread_svc_fdset(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0,0,0,0,0,0,0,0,41.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,File,clnt_udp.c,sunrpc\clnt_udp.c,3.0,38.0,6.0,40,484,112,6.0,4.0,7.0,4.0,46.0,2.0,32.0,6.0,,,,0.0,,,,,,9.0,,,,,,,,,,,,,,628,38,401,95,247,112,55,32,,,,203.0,258,52,3,203,,,,,,24.0,23.0,32.0,19.0,,,4,,,0.28,56.0,38.0,66.0,44.0
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,clntudp_abort(),sunrpc\clnt_udp.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,2,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,"clntudp_call(CLIENT *,u_long,xdrproc_t,caddr_t,xdrproc_t,caddr_t,struct timeval)",sunrpc\clnt_udp.c,,,,11,199,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,239,9,152,28,93,37,47,2,31.0,204.0,2.0,68.0,91,15,3,73,24.0,23.0,32.0,19.0,60.0,,,,,60.0,,4,59.0,,0.24,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,"clntudp_control(CLIENT *,int,char *)",sunrpc\clnt_udp.c,,,,1,71,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,92,1,71,10,63,20,0,0,8.0,15.0,1.0,45.0,64,3,0,61,19.0,2.0,19.0,15.0,119.0,,,,,119.0,,1,119.0,,0.28,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,clntudp_destroy(CLIENT *),sunrpc\clnt_udp.c,,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,13,1,12,3,6,0,0,0,3.0,4.0,1.0,6.0,8,1,0,7,4.0,4.0,4.0,1.0,0.0,,,,,0.0,,2,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,"clntudp_freeres(CLIENT *,xdrproc_t,caddr_t)",sunrpc\clnt_udp.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9,1,8,4,4,0,0,0,2.0,1.0,0.0,4.0,4,2,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Static Function,"clntudp_geterr(CLIENT *,struct rpc_err *)",sunrpc\clnt_udp.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,1,6,3,2,0,0,0,1.0,1.0,0.0,2.0,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Struct,cu_data,sunrpc\clnt_udp.c,0.0,0.0,0.0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,,,,,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,0,16,14,0,0,0,0,,,,,13,13,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11,1,9,6,2,0,0,1,1.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9,1,8,5,2,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,26,6,19,6,11,0,0,1,3.0,4.0,1.0,7.0,10,2,0,8,4.0,4.0,6.0,4.0,3.0,,,,,3.0,,2,3.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,Function,svc_getreq_poll(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,d42eed4a044e5e10dfb885cf9891c2518a72a491,File,tst-udp-error.c,sunrpc\tst-udp-error.c,0.0,0.0,0.0,6,37,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,62,6,29,13,23,19,0,8,,,,14.0,14,5,0,9,,,,,,0.0,0.0,0.0,0.0,,,0,,,0.66,0.0,0.0,0.0,0.0
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Function,__rpc_thread_svc_fdset(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0,0,0,0,0,0,0,0,41.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,File,clnt_udp.c,sunrpc\clnt_udp.c,3.0,38.0,6.0,40,484,112,6.0,4.0,7.0,4.0,46.0,2.0,32.0,6.0,,,,0.0,,,,,,9.0,,,,,,,,,,,,,,628,38,401,95,247,112,55,32,,,,203.0,258,52,3,203,,,,,,24.0,23.0,32.0,19.0,,,4,,,0.28,56.0,38.0,66.0,44.0
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,clntudp_abort(),sunrpc\clnt_udp.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,2,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,"clntudp_call(CLIENT *,u_long,xdrproc_t,caddr_t,xdrproc_t,caddr_t,struct timeval)",sunrpc\clnt_udp.c,,,,11,199,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,239,9,152,28,93,37,47,2,31.0,204.0,2.0,68.0,91,15,3,73,24.0,23.0,32.0,19.0,60.0,,,,,60.0,,4,59.0,,0.24,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,"clntudp_control(CLIENT *,int,char *)",sunrpc\clnt_udp.c,,,,1,71,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,92,1,71,10,63,20,0,0,8.0,15.0,1.0,45.0,64,3,0,61,19.0,2.0,19.0,15.0,119.0,,,,,119.0,,1,119.0,,0.28,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,clntudp_destroy(CLIENT *),sunrpc\clnt_udp.c,,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,13,1,12,3,6,0,0,0,3.0,4.0,1.0,6.0,8,1,0,7,4.0,4.0,4.0,1.0,0.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,"clntudp_freeres(CLIENT *,xdrproc_t,caddr_t)",sunrpc\clnt_udp.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9,1,8,4,4,0,0,0,2.0,1.0,0.0,4.0,4,2,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Static Function,"clntudp_geterr(CLIENT *,struct rpc_err *)",sunrpc\clnt_udp.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,1,6,3,2,0,0,0,1.0,1.0,0.0,2.0,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Struct,cu_data,sunrpc\clnt_udp.c,0.0,0.0,0.0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,,,,,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,0,16,14,0,0,0,0,,,,,13,13,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11,1,9,6,2,0,0,1,1.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9,1,8,5,2,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,bc779a1a5b3035133024b21e2f339fe4219fb11c,Function,"libc_hidden_nolink_sunrpc(,)",sunrpc\clnt_udp.c,,,,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,26,6,19,6,11,0,0,1,3.0,4.0,1.0,7.0,10,2,0,8,4.0,4.0,6.0,4.0,3.0,,,,,3.0,,2,3.0,,0.0,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Function,__h_errno_location(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Static Function,check_long_name(),resolv\tst-resolv-network.c,,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20,4,16,5,10,0,0,0,8.0,2.0,0.0,12,13,3,0,10,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Static Function,"check_reverse(int,const char *)",resolv\tst-resolv-network.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,0,7,3,3,0,0,0,4.0,1.0,0.0,3,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Static Function,do_test(),resolv\tst-resolv-network.c,,,,7,76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88,7,76,7,72,5,0,0,8.0,1.0,0.0,27,27,1,0,26,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.07,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Static Function,"handle_code(const struct resolv_response_context *,struct resolv_response_builder *,const char *,uint16_t,uint16_t,int)",resolv\tst-resolv-network.c,,,,5,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,118,5,109,19,93,7,0,0,15.0,15.0,1.0,76,91,4,0,87,15.0,4.0,15.0,1.0,79.0,,,,,0.0,,3,0.0,,0.06,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,Static Function,"response(const struct resolv_response_context *,struct resolv_response_builder *,const char *,uint16_t,uint16_t)",resolv\tst-resolv-network.c,,,,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,29,0,28,8,14,1,0,0,6.0,4.0,1.0,10,13,4,0,9,4.0,4.0,6.0,1.0,1.0,,,,,0.0,,2,0.0,,0.04,,,,
No,ac8060265bcaca61568ef3a20b9a0140a270af54,File,tst-resolv-network.c,resolv\tst-resolv-network.c,3.0,47.0,3.0,24,257,31,5.0,2.0,5.0,1.0,52.0,3.0,47.0,3.0,,,,0.0,,,,,,5.0,,,,,,,,,,,,,,309,24,248,44,198,31,0,9,,,,134,158,18,0,140,,,,,,15.0,4.0,15.0,1.0,,,3,,,0.13,23.0,12.0,25.0,5.0
Yes,688903eb3ef01301d239ab753d309d45720610a7,Function,__h_errno_location(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,Static Function,check_long_name(),resolv\tst-resolv-network.c,,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20,4,16,5,10,0,0,0,8.0,2.0,0.0,12,13,3,0,10,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,Static Function,"check_reverse(int,const char *)",resolv\tst-resolv-network.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,0,7,3,3,0,0,0,4.0,1.0,0.0,3,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,Static Function,do_test(),resolv\tst-resolv-network.c,,,,7,74,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85,7,74,7,70,4,0,0,8.0,1.0,0.0,26,26,1,0,25,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.05,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,Static Function,"handle_code(const struct resolv_response_context *,struct resolv_response_builder *,const char *,uint16_t,uint16_t,int)",resolv\tst-resolv-network.c,,,,5,106,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,115,5,106,19,90,7,0,0,15.0,14.0,1.0,74,88,4,0,84,14.0,4.0,14.0,1.0,67.0,,,,,0.0,,3,0.0,,0.07,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,Static Function,"response(const struct resolv_response_context *,struct resolv_response_builder *,const char *,uint16_t,uint16_t)",resolv\tst-resolv-network.c,,,,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,29,0,28,8,14,1,0,0,6.0,4.0,1.0,10,13,4,0,9,4.0,4.0,6.0,1.0,1.0,,,,,0.0,,2,0.0,,0.04,,,,
Yes,688903eb3ef01301d239ab753d309d45720610a7,File,tst-resolv-network.c,resolv\tst-resolv-network.c,3.0,46.0,2.0,24,252,30,4.0,2.0,5.0,1.0,51.0,3.0,46.0,2.0,,,,0.0,,,,,,5.0,,,,,,,,,,,,,,303,24,243,44,193,30,0,9,,,,131,154,18,0,136,,,,,,14.0,4.0,14.0,1.0,,,3,,,0.12,22.0,12.0,24.0,5.0
