Vulnerable,Git Commit Hash,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::ComputeScrollTarget(nsIFrame *,WidgetWheelEvent *,ComputeScrollTargetOptions)",events\EventStateManager.cpp,0,8,0,9,8,0,8,4,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::ComputeScrollTarget(nsIFrame *,double,double,WidgetWheelEvent *,ComputeScrollTargetOptions)",events\EventStateManager.cpp,11,93,24,7,128,11,93,30,66,24,0,0,18,838,3,36,55,17,1,37,23,23,37,19,43,43,4,43,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::ContentRemoved(nsIDocument *,nsIContent *)",events\EventStateManager.cpp,6,34,12,6,52,6,34,5,25,12,0,0,20,64,2,12,18,3,0,15,7,7,12,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::CreateClickHoldTimer(nsPresContext *,nsIFrame *,WidgetGUIEvent *)",events\EventStateManager.cpp,4,30,5,6,39,4,30,6,20,5,0,0,8,13,1,8,14,1,0,13,7,7,9,5,5,5,2,5,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DecideGestureEvent(WidgetGestureNotifyEvent *,nsIFrame *)",events\EventStateManager.cpp,14,68,26,15,105,14,56,10,41,25,11,2,12,53,2,29,39,7,0,32,11,11,12,8,13,13,4,13,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DeltaAccumulator::ComputeScrollAmountForDefaultAction(WidgetWheelEvent *,const nsIntSize &)",events\EventStateManager.cpp,3,27,2,13,32,3,27,10,19,2,0,0,6,2,0,13,14,3,0,11,2,2,3,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DeltaAccumulator::InitLineOrPageDelta(nsIFrame *,EventStateManager *,WidgetWheelEvent *)",events\EventStateManager.cpp,8,66,20,12,94,8,66,16,46,20,0,0,18,108,2,29,39,6,0,33,12,12,18,1,3,0,3,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::DeltaAccumulator::Reset(),events\EventStateManager.cpp,0,8,0,1,8,0,8,2,4,0,0,0,0,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DetermineDragTargetAndDefaultData(nsPIDOMWindowOuter *,nsIContent *,DataTransfer *,nsISelection **,nsIContent **)",events\EventStateManager.cpp,6,51,24,5,81,6,51,18,35,24,0,0,9,109,2,22,33,9,0,24,12,12,14,7,9,9,4,8,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DispatchCrossProcessEvent(WidgetEvent *,nsFrameLoader *,nsEventStatus *)",events\EventStateManager.cpp,4,51,2,5,57,4,51,11,33,2,0,0,26,13,1,21,32,6,0,26,11,6,11,8,22,22,3,22,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DispatchLegacyMouseScrollEvents(nsIFrame *,WidgetWheelEvent *,nsEventStatus *)",events\EventStateManager.cpp,16,96,15,17,127,16,96,17,72,15,0,0,14,317,3,44,59,8,0,51,20,18,22,10,15,9,2,9,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DispatchMouseOrPointerEvent(WidgetMouseEvent *,EventMessage,nsIContent *,nsIContent *)",events\EventStateManager.cpp,12,61,12,11,85,12,61,15,43,12,0,0,13,13,1,29,37,9,0,28,9,9,13,4,5,4,3,4,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::DoContentCommandEvent(WidgetContentCommandEvent *),events\EventStateManager.cpp,5,67,2,4,74,5,67,10,54,2,0,0,18,29,1,43,55,8,0,47,11,5,12,8,37,35,3,35,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::DoContentCommandScrollEvent(WidgetContentCommandEvent *),events\EventStateManager.cpp,6,41,1,16,48,6,41,7,32,1,0,0,11,10,1,21,27,3,0,24,8,6,9,5,11,10,1,10,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DoDefaultDragStart(nsPresContext *,WidgetDragEvent *,DataTransfer *,nsIContent *,nsISelection *)",events\EventStateManager.cpp,10,67,28,9,105,10,55,19,40,28,10,2,13,30,1,23,32,10,0,22,11,11,12,7,7,6,2,6,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::DoScrollHistory(int32_t),events\EventStateManager.cpp,0,14,1,2,15,0,14,4,6,1,0,0,4,4,1,4,7,2,0,5,4,4,4,1,1,0,3,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DoScrollText(nsIScrollableFrame *,WidgetWheelEvent *)",events\EventStateManager.cpp,15,124,14,38,153,15,124,21,100,14,0,0,27,6721,4,54,75,12,0,63,23,18,31,1,21,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DoScrollZoom(nsIFrame *,int32_t)",events\EventStateManager.cpp,1,21,2,4,24,1,21,5,13,2,0,0,11,3,0,6,8,2,0,6,4,4,7,1,1,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DoStateChange(Element *,EventStates,bool)",events\EventStateManager.cpp,0,10,0,6,10,0,10,3,4,0,0,0,2,2,0,2,3,0,0,3,2,2,2,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::DoStateChange(nsIContent *,EventStates,bool)",events\EventStateManager.cpp,0,8,0,3,8,0,8,3,2,0,0,0,3,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::EnsureDocument(nsPresContext *),events\EventStateManager.cpp,0,6,0,2,6,0,6,2,2,0,0,0,1,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::EventStateManager(),events\EventStateManager.cpp,1,26,1,4,28,1,26,13,11,1,0,0,4,6,1,7,10,1,0,9,4,4,4,1,0,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::EventStatusOK(WidgetGUIEvent *),events\EventStateManager.cpp,0,7,0,5,7,0,7,2,3,0,0,0,2,1,0,1,1,0,0,1,1,1,3,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::ExecuteAccessKey(nsTArray &,bool)",events\EventStateManager.cpp,3,54,2,4,59,3,54,20,37,2,0,0,17,90,2,31,42,16,0,26,13,13,16,4,6,6,5,5,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::FillInEventFromGestureDown(WidgetMouseEvent *),events\EventStateManager.cpp,1,9,3,3,13,1,9,2,5,3,0,0,7,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::FireContextClick(),events\EventStateManager.cpp,15,68,27,12,109,15,64,12,42,24,5,2,22,67,2,22,35,8,0,27,14,14,19,1,5,0,4,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::FireDragEnterOrExit(nsPresContext *,WidgetDragEvent *,EventMessage,nsIContent *,nsIContent *,nsWeakFrame &)",events\EventStateManager.cpp,6,39,5,11,50,6,39,11,23,5,0,0,13,36,2,16,22,4,0,18,8,8,12,1,0,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::FlushPendingEvents(nsPresContext *),events\EventStateManager.cpp,0,9,0,1,9,0,9,3,4,0,0,0,3,2,0,3,4,1,0,3,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GenerateDragDropEnterExit(nsPresContext *,WidgetDragEvent *)",events\EventStateManager.cpp,12,54,8,4,74,12,54,8,37,8,0,0,6,8,1,20,27,5,0,22,7,6,7,1,3,0,3,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GenerateDragGesture(nsPresContext *,WidgetMouseEvent *)",events\EventStateManager.cpp,27,101,34,9,162,27,101,25,78,34,0,0,33,555,3,53,70,18,0,52,18,18,21,9,13,13,4,13,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GenerateMouseEnterExit(WidgetMouseEvent *),events\EventStateManager.cpp,7,76,39,8,122,7,76,9,55,39,0,0,17,34,2,30,49,6,0,43,19,13,21,7,12,9,3,9,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GeneratePointerEnterExit(EventMessage,WidgetMouseEvent *)",events\EventStateManager.cpp,0,8,0,2,8,0,8,4,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GetAccessKeyLabelPrefix(Element *,nsAString &)",events\EventStateManager.cpp,3,32,0,2,35,3,32,5,21,0,0,0,11,33,2,16,22,3,0,19,7,7,7,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetAccessModifierMaskFor(nsISupports *),events\EventStateManager.cpp,3,15,2,5,18,3,15,3,9,2,0,0,5,4,1,5,9,1,0,8,4,3,4,4,4,4,1,4,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetContentViewer(nsIContentViewer **),events\EventStateManager.cpp,10,26,0,3,36,10,26,11,20,0,0,0,14,10,1,22,31,9,0,22,10,10,10,10,9,9,1,9,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetCrossProcessTarget(),events\EventStateManager.cpp,0,5,0,0,5,0,5,2,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetEventTarget(),events\EventStateManager.cpp,2,18,0,0,20,2,18,4,10,0,0,0,4,4,1,6,9,2,0,7,4,4,6,4,3,3,2,3,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetEventTargetContent(WidgetEvent *),events\EventStateManager.cpp,5,22,2,2,29,5,22,6,13,2,0,0,7,6,1,9,13,4,0,9,5,5,8,3,2,2,1,2,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetFocusedContent(),events\EventStateManager.cpp,1,10,0,0,11,1,10,4,5,0,0,0,5,2,0,4,5,2,0,3,2,2,3,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetRegisteredAccessKey(nsIContent *),events\EventStateManager.cpp,2,10,0,2,12,2,10,3,5,0,0,0,5,2,0,5,6,1,0,5,2,2,2,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GetScrollAmount(nsPresContext *,WidgetWheelEvent *,nsIScrollableFrame *)",events\EventStateManager.cpp,3,24,2,7,29,3,24,8,15,2,0,0,12,4,1,10,13,3,0,10,5,5,5,4,3,3,1,3,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::GetUserPrefsForWheelEvent(WidgetWheelEvent *,double *,double *)",events\EventStateManager.cpp,0,8,0,3,8,0,8,4,2,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::GetWrapperByEventID(WidgetMouseEvent *),events\EventStateManager.cpp,1,18,0,2,19,1,18,4,10,0,0,0,8,4,1,8,11,2,0,9,4,4,4,1,1,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::HandleAccessKey(nsPresContext *,nsTArray &,bool,nsIDocShellTreeItem *,ProcessingAccessKeyState,int32_t)",events\EventStateManager.cpp,12,73,13,6,96,12,73,25,47,13,0,0,24,150,2,31,44,16,0,28,15,15,22,12,13,13,3,13,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::HandleCrossProcessEvent(WidgetEvent *,nsEventStatus *)",events\EventStateManager.cpp,6,57,19,14,82,6,57,18,40,19,0,0,14,111,2,28,40,13,0,27,15,15,20,11,8,8,3,8,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::HandleQueryContentEvent(WidgetQueryContentEvent *),events\EventStateManager.cpp,2,29,4,3,35,2,29,3,21,4,0,0,3,5,1,9,21,1,0,20,12,4,12,5,10,10,2,10,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::Init(),events\EventStateManager.cpp,3,13,0,0,16,3,13,4,8,0,0,0,4,3,0,5,7,1,0,6,3,3,3,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::IsHandlingUserInput(),events\EventStateManager.cpp,1,10,1,2,11,1,10,3,5,1,0,0,3,2,0,3,4,1,0,3,2,2,3,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::IsRemoteTarget(nsIContent *),events\EventStateManager.cpp,3,16,2,11,21,3,16,3,10,2,0,0,6,4,1,5,8,1,0,7,4,4,6,4,3,3,1,3,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::IsShellVisible(nsIDocShell *),events\EventStateManager.cpp,4,11,2,1,17,4,11,4,7,2,0,0,4,2,0,6,7,2,0,5,2,2,2,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::IsTargetCrossProcess(WidgetGUIEvent *),events\EventStateManager.cpp,0,8,2,0,10,0,8,3,4,2,0,0,4,2,0,3,4,1,0,3,2,2,3,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::KillClickHoldTimer(),events\EventStateManager.cpp,0,8,0,2,8,0,8,2,3,0,0,0,1,2,0,2,3,0,0,3,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::NotifyDestroyPresContext(nsPresContext *),events\EventStateManager.cpp,0,9,4,1,13,0,9,2,4,4,0,0,3,2,0,3,4,0,0,4,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::NotifyMouseOut(WidgetMouseEvent *,nsIContent *)",events\EventStateManager.cpp,10,43,17,9,70,10,43,15,28,17,0,0,16,17,1,20,28,8,0,20,12,12,13,4,3,3,4,3,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::NotifyMouseOver(WidgetMouseEvent *,nsIContent *)",events\EventStateManager.cpp,13,47,14,7,74,13,47,13,35,14,0,0,16,38,2,21,30,6,0,24,12,12,14,4,4,3,3,3,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::Observe(nsISupports *,const char *,const char16_t *)",events\EventStateManager.cpp,1,10,0,1,11,1,10,4,3,0,0,0,3,2,0,2,3,0,0,3,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::OnStartToObserveContent(IMEContentObserver *),events\EventStateManager.cpp,0,10,0,2,10,0,10,3,4,0,0,0,2,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::OnStopObservingContent(IMEContentObserver *),events\EventStateManager.cpp,0,8,0,2,8,0,8,3,3,0,0,0,3,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::PostHandleEvent(nsPresContext *,WidgetEvent *,nsIFrame *,nsEventStatus *)",events\EventStateManager.cpp,58,429,131,37,618,58,415,76,312,131,10,4,106,95120,5,201,291,61,0,230,91,71,116,34,166,159,6,158,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::PostHandleKeyboardEvent(WidgetKeyboardEvent *,nsEventStatus &,bool)",events\EventStateManager.cpp,4,49,9,13,62,4,49,13,37,9,0,0,10,9,1,16,27,4,0,23,14,11,17,6,12,11,3,11,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::PreHandleEvent(nsPresContext *,WidgetEvent *,nsIFrame *,nsIContent *,nsEventStatus *)",events\EventStateManager.cpp,21,249,60,22,330,21,242,21,199,60,5,2,75,4611,4,104,170,12,0,158,65,32,89,25,149,146,3,146,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::RegisterAccessKey(nsIContent *,uint32_t)",events\EventStateManager.cpp,0,6,0,1,6,0,6,2,2,0,0,0,2,2,0,1,2,0,0,2,2,2,3,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::ResetLastOverForContent(const uint32_t &,RefPtr &,nsIContent *)",events\EventStateManager.cpp,0,12,0,4,12,0,12,5,4,0,0,0,3,2,0,1,2,0,0,2,2,2,4,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SendLineScrollEvent(nsIFrame *,WidgetWheelEvent *,EventState &,int32_t,DeltaDirection)",events\EventStateManager.cpp,3,35,0,15,38,3,35,10,24,0,0,0,22,6,1,20,23,3,0,20,4,4,5,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SendPixelScrollEvent(nsIFrame *,WidgetWheelEvent *,EventState &,int32_t,DeltaDirection)",events\EventStateManager.cpp,3,36,0,15,39,3,36,10,24,0,0,0,22,5,1,20,23,3,0,20,4,4,5,3,2,2,2,2,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetActiveManager(EventStateManager *,nsIContent *)",events\EventStateManager.cpp,0,12,0,3,12,0,12,3,5,0,0,0,2,4,1,3,5,0,0,5,3,3,5,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetClickCount(WidgetMouseEvent *,nsEventStatus *)",events\EventStateManager.cpp,4,72,0,7,76,4,72,5,55,0,0,0,8,130,2,30,47,2,0,45,17,15,24,1,9,0,3,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetContentState(nsIContent *,EventStates)",events\EventStateManager.cpp,10,96,23,7,129,10,96,12,69,23,0,0,17,301,2,40,59,9,0,50,21,21,30,4,9,4,4,4,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetCursor(int32_t,imgIContainer *,bool,float,float,nsIWidget *,bool)",events\EventStateManager.cpp,10,163,7,7,179,10,163,11,144,7,0,0,14,2100,3,97,144,6,0,138,49,14,49,1,597,0,4,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetFullScreenState(Element *,bool)",events\EventStateManager.cpp,0,12,1,2,13,0,12,3,6,1,0,0,4,3,0,4,6,1,0,5,3,3,3,3,2,2,2,2,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::SetPointerLock(nsIWidget *,nsIContent *)",events\EventStateManager.cpp,9,30,15,4,54,9,30,5,21,15,0,0,11,6,1,13,17,1,0,16,5,5,5,1,1,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::SetPresContext(nsPresContext *),events\EventStateManager.cpp,0,5,0,1,5,0,5,2,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::Shutdown(),events\EventStateManager.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::StopTrackingDragGesture(),events\EventStateManager.cpp,0,6,0,2,6,0,6,2,2,0,0,0,0,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::TryToFlushPendingNotificationsToIME(),events\EventStateManager.cpp,0,7,0,1,7,0,7,2,2,0,0,0,1,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::UnregisterAccessKey(nsIContent *,uint32_t)",events\EventStateManager.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::UpdateAncestorState(nsIContent *,nsIContent *,EventStates,bool)",events\EventStateManager.cpp,2,30,15,5,47,2,30,8,16,15,0,0,7,30,1,12,19,3,2,14,8,8,10,6,2,2,3,2,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::UpdateCursor(nsPresContext *,WidgetEvent *,nsIFrame *,nsEventStatus *)",events\EventStateManager.cpp,6,56,8,11,70,6,56,13,37,8,0,0,13,55,2,25,36,7,0,29,12,12,16,7,7,7,3,7,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::UpdateDragDataTransfer(WidgetDragEvent *),events\EventStateManager.cpp,2,18,3,2,23,2,18,5,9,3,0,0,6,4,1,8,11,3,0,8,4,4,4,1,1,0,2,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::UpdateUserActivityTimer(),events\EventStateManager.cpp,2,14,0,3,16,2,14,2,9,0,0,0,3,5,1,4,7,0,0,7,4,4,4,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelEventIsScrollAction(WidgetWheelEvent *),events\EventStateManager.cpp,0,6,0,3,6,0,6,2,2,0,0,0,3,1,0,1,1,0,0,1,1,1,2,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::ApplyUserPrefsToDelta(WidgetWheelEvent *),events\EventStateManager.cpp,4,22,3,2,29,4,22,3,16,3,0,0,9,3,0,11,13,1,0,12,3,3,5,1,2,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::CancelApplyingUserPrefsFromOverflowDelta(WidgetWheelEvent *),events\EventStateManager.cpp,2,13,5,3,20,2,13,4,6,5,0,0,4,4,1,4,6,1,0,5,3,3,3,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::ComputeActionFor(WidgetWheelEvent *),events\EventStateManager.cpp,3,19,2,9,24,3,19,7,13,2,0,0,4,3,0,8,10,3,0,7,5,5,7,3,2,2,1,2,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::WheelPrefs::GetBasePrefName(EventStateManager::WheelPrefs::Index,nsACString &)",events\EventStateManager.cpp,0,28,0,3,28,0,28,4,21,0,0,0,2,6,1,13,20,0,0,20,7,2,7,1,15,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::GetIndexFor(WidgetWheelEvent *),events\EventStateManager.cpp,2,27,2,9,31,2,27,8,21,2,0,0,1,7,1,8,15,1,0,14,7,3,7,7,16,16,1,16,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::GetInstance(),events\EventStateManager.cpp,0,8,0,8,8,0,8,2,3,0,0,0,2,2,0,2,3,0,0,3,2,2,2,1,0,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::WheelPrefs::GetUserPrefsForEvent(WidgetWheelEvent *,double *,double *)",events\EventStateManager.cpp,1,10,0,2,11,1,10,5,4,0,0,0,4,1,0,4,4,1,0,3,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::Init(EventStateManager::WheelPrefs::Index),events\EventStateManager.cpp,6,39,3,10,48,6,39,9,27,3,0,0,5,5,1,24,27,7,0,20,5,5,7,1,1,0,1,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::IsOverOnePageScrollAllowedX(WidgetWheelEvent *),events\EventStateManager.cpp,0,9,0,2,9,0,9,4,4,0,0,0,4,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::IsOverOnePageScrollAllowedY(WidgetWheelEvent *),events\EventStateManager.cpp,0,9,0,2,9,0,9,4,4,0,0,0,4,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::NeedToComputeLineOrPageDelta(WidgetWheelEvent *),events\EventStateManager.cpp,1,9,0,3,10,1,9,4,4,0,0,0,3,1,0,3,3,1,0,2,1,1,4,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,"EventStateManager::WheelPrefs::OnPrefChanged(const char *,void *)",events\EventStateManager.cpp,0,7,1,1,8,0,7,3,2,1,0,0,3,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::Reset(),events\EventStateManager.cpp,1,5,0,2,6,1,5,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,90aa942f6fbdcbf1a65abc51c379a9bcbb10be94,Public Function,EventStateManager::WheelPrefs::Shutdown(),events\EventStateManager.cpp,0,6,0,2,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
