Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,pv_vcpu,asm-x86\domain.h,0,0,0,12,39,10,0,0,0,0,0,0,0,0,0,4,0,0,0,1,30,0,0,30,1,1,0,0,0,0,1,58,12,39,35,0,10,0,0,34,34,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,shadow_domain,asm-x86\domain.h,0,0,0,7,16,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,31,7,16,15,0,13,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,shadow_vcpu,asm-x86\domain.h,0,0,0,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,22,2,12,12,0,8,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,time_scale,asm-x86\domain.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,trap_bounce,asm-x86\domain.h,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,974516cc54e627efea424f963ebd644dc54b55ea,Struct,paging_mode,asm-x86\paging.h,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,32,1,30,29,0,1,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,974516cc54e627efea424f963ebd644dc54b55ea,Struct,sh_dirty_vram,asm-x86\paging.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,974516cc54e627efea424f963ebd644dc54b55ea,Struct,shadow_paging_mode,asm-x86\paging.h,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,18,0,17,16,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,fb08f7d009a64b96efa4462c9d19ed6881936859,Struct,elf_binary,include\xen\libelf.h,0,0,0,5,25,12,0,0,0,0,0,0,0,0,0,2,0,0,0,1,21,0,0,20,1,1,0,0,0,0,0,42,5,23,22,0,12,0,2,21,21,0,0,0,0,0,0,0,0,100,0,0,0,0,0
No,fb08f7d009a64b96efa4462c9d19ed6881936859,Struct,elf_dom_parms,include\xen\libelf.h,0,0,0,2,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,29,2,24,23,0,3,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,fb08f7d009a64b96efa4462c9d19ed6881936859,Struct,xen_elfnote,include\xen\libelf.h,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,a00a3e1aa2844d4819d74e9b1df6eb66a6e07252,Struct,elf_binary,xen\libelf.h,0,0,0,5,25,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,44,5,23,22,0,14,0,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,a00a3e1aa2844d4819d74e9b1df6eb66a6e07252,Struct,elf_dom_parms,xen\libelf.h,0,0,0,2,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,29,2,24,23,0,3,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,a00a3e1aa2844d4819d74e9b1df6eb66a6e07252,Struct,xen_elfnote,xen\libelf.h,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,e7719a0dfac7a20cb7da5529e09773d8271bb78b,Struct,evtchn_port_ops,include\xen\event.h,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,0,12,11,0,4,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,e7719a0dfac7a20cb7da5529e09773d8271bb78b,Struct,pending_eoi,arch\x86\irq.c,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,0762e2502f1fa955176c3f17c0cfb3916498428f,Struct,pending_eoi,x86\irq.c,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,78e24c269b0a4a8b864ece725e6d4209ed95dfa7,Struct,evtchn_port_ops,xen\event.h,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,0,12,11,0,4,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,active_grant_entry,common\grant_table.c,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,33,1,12,11,0,16,0,12,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,gnttab_copy_buf,common\grant_table.c,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,14,1,11,10,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,gnttab_unmap_common,common\grant_table.c,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,2,11,10,0,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Union,grant_combo,common\grant_table.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,grant_mapping,common\grant_table.c,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,c98e9ec647df00a5726e00c93bd69a4d5a2d88e7,Struct,active_grant_entry,common\grant_table.c,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,33,1,12,11,0,16,0,12,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,c98e9ec647df00a5726e00c93bd69a4d5a2d88e7,Struct,gnttab_copy_buf,common\grant_table.c,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,14,1,11,10,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,c98e9ec647df00a5726e00c93bd69a4d5a2d88e7,Struct,gnttab_unmap_common,common\grant_table.c,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,2,11,10,0,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,c98e9ec647df00a5726e00c93bd69a4d5a2d88e7,Union,grant_combo,common\grant_table.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,c98e9ec647df00a5726e00c93bd69a4d5a2d88e7,Struct,grant_mapping,common\grant_table.c,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,ad48fb963dbff02762d2db5396fa655ac0c432c7,Struct,active_grant_entry,common\grant_table.c,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,33,1,12,11,0,16,0,12,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No,ad48fb963dbff02762d2db5396fa655ac0c432c7,Struct,gnttab_copy_buf,common\grant_table.c,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,14,1,11,10,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,ad48fb963dbff02762d2db5396fa655ac0c432c7,Struct,gnttab_unmap_common,common\grant_table.c,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,2,11,10,0,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,ad48fb963dbff02762d2db5396fa655ac0c432c7,Union,grant_combo,common\grant_table.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,ad48fb963dbff02762d2db5396fa655ac0c432c7,Struct,grant_mapping,common\grant_table.c,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,active_grant_entry,common\grant_table.c,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,33,1,12,11,0,16,0,12,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,gnttab_copy_buf,common\grant_table.c,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,14,1,11,10,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,gnttab_unmap_common,common\grant_table.c,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,16,2,11,10,0,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Union,grant_combo,common\grant_table.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,999d2ccb7f73408aa22656e1ba2f98b077eaa1c2,Struct,grant_mapping,common\grant_table.c,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,mm_lock,include\asm-x86\mm.h,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,mm_rwlock,include\asm-x86\mm.h,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,mmio_ro_emulate_ctxt,include\asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,page_info,include\asm-x86\mm.h,0,0,0,18,55,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,157,18,50,45,0,88,0,5,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,page_list_entry,include\asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,sh_emulate_ctxt,arch\x86\mm\shadow\private.h,0,0,0,4,12,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,21,4,10,9,0,5,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,54e2292e8df7a1a7b041192be9d6d797b6d00869,Struct,shadow_vtlb,arch\x86\mm\shadow\private.h,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,5,4,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,19cee44abfdf162a25d86f999d9a50bcfdf468bc,Struct,sh_emulate_ctxt,shadow\private.h,0,0,0,4,12,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,21,4,10,9,0,5,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,19cee44abfdf162a25d86f999d9a50bcfdf468bc,Struct,shadow_vtlb,shadow\private.h,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,5,4,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,8d7b633adab76a778ccf3e3417e903b35333c528,Struct,mm_lock,asm-x86\mm.h,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,8d7b633adab76a778ccf3e3417e903b35333c528,Struct,mm_rwlock,asm-x86\mm.h,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,8d7b633adab76a778ccf3e3417e903b35333c528,Struct,mmio_ro_emulate_ctxt,asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,8d7b633adab76a778ccf3e3417e903b35333c528,Struct,page_info,asm-x86\mm.h,0,0,0,18,54,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,156,18,50,45,0,88,0,4,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,8d7b633adab76a778ccf3e3417e903b35333c528,Struct,page_list_entry,asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Struct,__packed,include\asm-x86\hvm\vmx\vmx.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Union,cr_access_qual,include\asm-x86\hvm\vmx\vmx.h,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,0,13,5,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Union,ept_qual,include\asm-x86\hvm\vmx\vmx.h,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,10,7,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Union,idt_or_gdt_instr_info,include\asm-x86\hvm\vmx\vmx.h,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,19,3,0,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Struct,lbr_info,arch\x86\hvm\vmx\vmx.c,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Union,ldt_or_tr_instr_info,include\asm-x86\hvm\vmx\vmx.h,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,19,3,0,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Struct,vmcs_host_to_guest,arch\x86\hvm\vmx\vvmx.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Struct,vmx_inst_decoded,arch\x86\hvm\vmx\vvmx.c,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,14,1,11,8,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,c0d98b35714fb707217c9062b6518e158cd72eea,Struct,vmx_pi_blocking_vcpu,arch\x86\hvm\vmx\vmx.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,451004603247205467ec34b366b4cfa3814a5d95,Struct,lbr_info,vmx\vmx.c,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,451004603247205467ec34b366b4cfa3814a5d95,Struct,vmx_pi_blocking_vcpu,vmx\vmx.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,451004603247205467ec34b366b4cfa3814a5d95,Struct,vmcs_host_to_guest,vmx\vvmx.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,451004603247205467ec34b366b4cfa3814a5d95,Struct,vmx_inst_decoded,vmx\vvmx.c,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,14,1,11,8,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,5cfbd651da3c30a5137488b06e39803cbaacc2b0,Struct,__packed,vmx\vmx.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,5cfbd651da3c30a5137488b06e39803cbaacc2b0,Union,ept_qual,vmx\vmx.h,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,10,7,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,5cfbd651da3c30a5137488b06e39803cbaacc2b0,Union,idt_or_gdt_instr_info,vmx\vmx.h,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,19,3,0,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,5cfbd651da3c30a5137488b06e39803cbaacc2b0,Union,ldt_or_tr_instr_info,vmx\vmx.h,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,19,3,0,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,bootmem_region,common\page_alloc.c,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,memory_map_context,arch\x86\mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mm_lock,include\asm-x86\mm.h,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mm_rwlock,include\asm-x86\mm.h,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mmio_emul_range_ctxt,arch\x86\mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mmio_ro_emulate_ctxt,include\asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,page_info,include\asm-x86\mm.h,0,0,0,18,55,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,157,18,50,45,0,88,0,5,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,page_list_entry,include\asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,platform_bad_page,include\asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,scrub_region,common\page_alloc.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,scrub_wait_state,common\page_alloc.c,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,3cbecb3c6307a23d5a2227b8f48eb395131e998e,Struct,memory_map_context,x86\mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
