Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_alloc_vmid(struct domain *),arm\p2m.c,,,,9,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,29,9,20,3,13,0,0,0,8.0,2.0,0.0,13,14,2,0,12,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_cache_flush(struct domain *,xen_pfn_t,xen_pfn_t)",arm\p2m.c,,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14,2,12,2,9,0,0,0,5.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_create_table(struct domain *,lpae_t *,int,bool_t)",arm\p2m.c,,,,13,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,60,13,39,10,27,8,0,0,18.0,9.0,1.0,25,30,8,0,22,6.0,6.0,6.0,1.0,2.0,,,,,0.0,,3,0.0,,0.21,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_dump_info(struct domain *),arm\p2m.c,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15,1,14,2,11,0,0,0,4.0,1.0,0.0,8,8,1,0,7,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_free_vmid(struct domain *),arm\p2m.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9,1,8,2,5,0,0,0,3.0,2.0,0.0,4,5,1,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_get_mem_access(struct domain *,gfn_t,xenmem_access_t *)",arm\p2m.c,,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12,2,10,4,5,0,0,0,5.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_init(struct domain *),arm\p2m.c,,,,9,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,31,9,22,3,18,0,0,0,16.0,2.0,0.0,17,18,2,0,16,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_load_VTTBR(struct domain *),arm\p2m.c,,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8,0,8,1,5,1,0,0,4.0,2.0,0.0,4,5,0,0,5,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.13,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_lookup(struct domain *,paddr_t,p2m_type_t *)",arm\p2m.c,,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11,2,9,3,5,0,0,0,4.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_mapping(lpae_t),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_mem_access_check(paddr_t,vaddr_t,const struct npfec)",arm\p2m.c,,,,14,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,129,14,103,7,78,12,0,0,18.0,354.0,3.0,50,75,6,0,69,28.0,19.0,32.0,6.0,35.0,,,,,5.0,,3,5.0,,0.12,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_mem_access_check_and_get_page(vaddr_t,unsigned long)",arm\p2m.c,,,,9,54,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,90,9,54,9,41,27,0,0,10.0,512.0,3.0,25,44,7,0,37,19.0,10.0,19.0,11.0,19.0,,,,,19.0,,2,19.0,,0.5,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_mem_access_radix_set(struct p2m_domain *,unsigned long,p2m_access_t)",arm\p2m.c,,,,4,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,28,4,23,3,14,1,0,0,6.0,4.0,1.0,8,11,1,0,10,4.0,4.0,4.0,3.0,2.0,,,,,2.0,,1,2.0,,0.04,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_pod_decrease_reservation(struct domain *,xen_pfn_t,unsigned int)",arm\p2m.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6,0,6,3,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_populate_ram(struct domain *,paddr_t,paddr_t)",arm\p2m.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8,0,8,3,3,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_put_l3_page(const lpae_t),arm\p2m.c,,,,2,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18,2,10,2,5,6,0,0,6.0,2.0,0.0,4,5,1,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.6,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_remove_pte(lpae_t *,bool_t)",arm\p2m.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7,1,6,2,2,0,0,0,3.0,1.0,0.0,3,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_restore_state(struct vcpu *),arm\p2m.c,,,,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22,5,17,2,13,0,0,0,5.0,2.0,0.0,12,13,1,0,12,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_save_state(struct vcpu *),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,1,1,0,0,0,4.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"p2m_set_mem_access(struct domain *,gfn_t,uint32_t,uint32_t,uint32_t,xenmem_access_t,unsigned int)",arm\p2m.c,,,,6,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,59,6,46,18,36,5,0,2,8.0,9.0,1.0,16,22,4,0,18,6.0,5.0,6.0,6.0,8.0,,,,,8.0,,1,8.0,,0.11,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_set_permission(lpae_t *,p2m_type_t,p2m_access_t)",arm\p2m.c,,,,5,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,69,5,62,1,55,2,0,0,5.0,54.0,2.0,33,55,0,0,55,21.0,3.0,21.0,1.0,38.0,,,,,0.0,,1,0.0,,0.03,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_shatter_page(struct domain *,lpae_t *,unsigned int,bool_t)",arm\p2m.c,,,,2,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,19,2,17,8,9,0,0,0,3.0,2.0,0.0,7,8,3,0,5,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_table(lpae_t),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_teardown(struct domain *),arm\p2m.c,,,,7,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,21,7,14,3,10,0,0,0,8.0,4.0,1.0,9,11,2,0,9,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,p2m_valid(lpae_t),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4,0,4,1,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,p2m_vmid_allocator_init(),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,1,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"p2m_write_pte(lpae_t *,lpae_t,bool_t)",arm\p2m.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6,0,6,1,3,0,0,0,3.0,2.0,0.0,2,3,0,0,3,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,relinquish_p2m_mapping(struct domain *),arm\p2m.c,,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11,1,10,2,7,0,0,0,3.0,1.0,0.0,2,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,setup_virt_paging(),arm\p2m.c,,,,7,51,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,63,7,44,20,34,19,4,3,11.0,4.0,1.0,23,25,9,0,16,3.0,3.0,5.0,1.0,0.0,,,,,0.0,,1,0.0,,0.43,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,setup_virt_paging_one(void *),arm\p2m.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,0,6,2,3,0,0,0,3.0,1.0,0.0,3,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"unmap_mmio_regions(struct domain *,unsigned long,unsigned long,unsigned long)",arm\p2m.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12,0,12,4,6,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Function,"unmap_regions_rw_cache(struct domain *,unsigned long,unsigned long,unsigned long)",arm\p2m.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12,0,12,4,6,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,9ab1bd9ab64799816c8223a5f210b7a767ab4ccc,Static Function,"update_reference_mapping(struct page_info *,lpae_t,lpae_t)",arm\p2m.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9,0,9,3,4,0,0,0,2.0,3.0,0.0,2,4,0,0,4,3.0,3.0,5.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"__p2m_get_mem_access(struct domain *,gfn_t,xenmem_access_t *)",arm\p2m.c,,,,9,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,65,9,46,18,32,8,0,2,10.0,6.0,1.0,17,22,5,0,17,6.0,6.0,6.0,6.0,7.0,,,,,7.0,,2,7.0,,0.17,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"__p2m_lookup(struct domain *,paddr_t,p2m_type_t *)",arm\p2m.c,,,,14,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,78,14,55,16,42,9,0,0,15.0,30.0,1.0,33,39,8,0,31,8.0,8.0,10.0,5.0,5.0,,,,,5.0,,2,5.0,,0.16,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"apply_one_level(struct domain *,lpae_t *,unsigned int,bool_t,enum p2m_operation,paddr_t,paddr_t,paddr_t *,paddr_t *,bool_t *,int,p2m_type_t,p2m_access_t)",arm\p2m.c,,,,47,196,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,292,47,196,22,138,55,0,0,25.0,45.0,2.0,89,128,9,0,119,39.0,34.0,50.0,32.0,119.0,,,,,118.0,,4,118.0,,0.28,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"apply_p2m_changes(struct domain *,enum p2m_operation,paddr_t,paddr_t,paddr_t,int,uint32_t,p2m_type_t,p2m_access_t)",arm\p2m.c,,,,34,170,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,251,34,170,41,115,47,0,0,33.0,866016.0,6.0,95,123,26,2,95,29.0,28.0,38.0,14.0,24.0,,,,,24.0,,4,24.0,,0.28,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"dump_p2m_lookup(struct domain *,paddr_t)",arm\p2m.c,,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12,3,9,2,6,0,0,0,4.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,flush_tlb_domain(struct domain *),arm\p2m.c,,,,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22,3,15,2,8,4,0,0,4.0,4.0,1.0,6,8,1,0,7,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.27,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"get_page_from_gva(struct domain *,vaddr_t,unsigned long)",arm\p2m.c,,,,12,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,47,12,35,7,24,0,0,0,13.0,32.0,2.0,20,25,5,0,20,6.0,6.0,7.0,3.0,3.0,,,,,2.0,,1,2.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"gmfn_to_mfn(struct domain *,unsigned long)",arm\p2m.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5,0,5,2,2,0,0,0,3.0,1.0,0.0,2,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"guest_physmap_add_entry(struct domain *,unsigned long,unsigned long,unsigned long,p2m_type_t)",arm\p2m.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12,0,12,5,5,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"guest_physmap_mark_populate_on_demand(struct domain *,unsigned long,unsigned int)",arm\p2m.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6,0,6,3,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"guest_physmap_remove_page(struct domain *,unsigned long,unsigned long,unsigned int)",arm\p2m.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10,0,10,3,5,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"is_mapping_aligned(const paddr_t,const paddr_t,const paddr_t,const paddr_t)",arm\p2m.c,,,,3,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25,3,16,5,10,6,0,0,1.0,5.0,1.0,6,10,1,0,9,5.0,5.0,5.0,5.0,4.0,,,,,4.0,,1,4.0,,0.38,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"map_dev_mmio_region(struct domain *,unsigned long,unsigned long,unsigned long)",arm\p2m.c,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20,3,17,5,8,0,0,0,4.0,3.0,0.0,6,8,1,0,7,3.0,3.0,4.0,3.0,2.0,,,,,2.0,,1,2.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"map_mmio_regions(struct domain *,unsigned long,unsigned long,unsigned long)",arm\p2m.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12,0,12,4,6,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"map_regions_rw_cache(struct domain *,unsigned long,unsigned long,unsigned long)",arm\p2m.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12,0,12,4,6,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,memory_type_changed(struct domain *),arm\p2m.c,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0,3,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"mfn_to_p2m_entry(unsigned long,unsigned int,p2m_type_t,p2m_access_t)",arm\p2m.c,,,,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,40,7,31,11,25,2,0,0,12.0,3.0,0.0,14,17,2,0,15,3.0,2.0,3.0,1.0,3.0,,,,,0.0,,1,0.0,,0.06,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,File,p2m.c,arm\p2m.c,5.0,26.0,4.0,304,1353,284,5.0,4.0,5.0,2.0,34.0,5.0,25.0,4.0,,,,0.0,,,,,,51.0,,,,,,,,,,,,,,1917,304,1311,304,885,282,8,36,,,,613,853,177,2,674,,,,,,39.0,34.0,50.0,32.0,,,4,,,0.22,237.0,193.0,272.0,134.0
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,p2m_alloc_table(struct domain *),arm\p2m.c,,,,8,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,30,8,18,4,13,4,0,0,11.0,3.0,0.0,14,16,3,0,13,3.0,3.0,3.0,1.0,1.0,,,,,0.0,,1,0.0,,0.22,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,p2m_alloc_vmid(struct domain *),arm\p2m.c,,,,9,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,29,9,20,3,13,0,0,0,8.0,2.0,0.0,13,14,2,0,12,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"p2m_cache_flush(struct domain *,xen_pfn_t,xen_pfn_t)",arm\p2m.c,,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14,2,12,2,9,0,0,0,5.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"p2m_create_table(struct domain *,lpae_t *,int,bool_t)",arm\p2m.c,,,,13,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,60,13,39,10,27,8,0,0,18.0,9.0,1.0,25,30,8,0,22,6.0,6.0,6.0,1.0,2.0,,,,,0.0,,3,0.0,,0.21,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,p2m_dump_info(struct domain *),arm\p2m.c,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15,1,14,2,11,0,0,0,4.0,1.0,0.0,8,8,1,0,7,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,p2m_free_vmid(struct domain *),arm\p2m.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9,1,8,2,5,0,0,0,3.0,2.0,0.0,4,5,1,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"p2m_get_mem_access(struct domain *,gfn_t,xenmem_access_t *)",arm\p2m.c,,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12,2,10,4,5,0,0,0,5.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,p2m_init(struct domain *),arm\p2m.c,,,,9,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,31,9,22,3,18,0,0,0,16.0,2.0,0.0,17,18,2,0,16,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,p2m_load_VTTBR(struct domain *),arm\p2m.c,,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8,0,8,1,5,1,0,0,4.0,2.0,0.0,4,5,0,0,5,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.13,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"p2m_lookup(struct domain *,paddr_t,p2m_type_t *)",arm\p2m.c,,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11,2,9,3,5,0,0,0,4.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,p2m_mapping(lpae_t),arm\p2m.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"p2m_mem_access_check(paddr_t,vaddr_t,const struct npfec)",arm\p2m.c,,,,14,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,129,14,103,7,78,12,0,0,18.0,354.0,3.0,50,75,6,0,69,28.0,19.0,32.0,6.0,35.0,,,,,5.0,,3,5.0,,0.12,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"p2m_mem_access_check_and_get_page(vaddr_t,unsigned long)",arm\p2m.c,,,,9,54,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,90,9,54,9,41,27,0,0,10.0,512.0,3.0,25,44,7,0,37,19.0,10.0,19.0,11.0,19.0,,,,,19.0,,2,19.0,,0.5,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Static Function,"p2m_mem_access_radix_set(struct p2m_domain *,unsigned long,p2m_access_t)",arm\p2m.c,,,,4,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,28,4,23,3,14,1,0,0,6.0,4.0,1.0,8,11,1,0,10,4.0,4.0,4.0,3.0,2.0,,,,,2.0,,1,2.0,,0.04,,,,
Yes,ed2cddb66b40cacdefd2e7920bde578d8da67fa9,Function,"p2m_pod_decrease_reservation(struct domain *,xen_pfn_t,unsigned int)",arm\p2m.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6,0,6,3,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
