Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Function,"bond_release(struct net_device *,struct net_device *)",bonding\bond_main.c,,,,33,105,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,169,33,105,4,90,32,0,0,45.0,3842.0,4.0,59,75,3,0,72,18.0,18.0,21.0,3.0,4.0,,,,,2.0,,2,2.0,,0.3,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_release_all(struct net_device *),bonding\bond_main.c,,,,24,62,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,110,24,62,5,50,24,0,0,34.0,164.0,2.0,40,49,4,0,45,10.0,10.0,10.0,1.0,2.0,,,,,0.0,,3,0.0,,0.39,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_release_and_destroy(struct net_device *,struct net_device *)",bonding\bond_main.c,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15,1,14,4,8,0,0,0,6.0,2.0,0.0,7,8,2,0,6,2.0,2.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_resend_igmp_join_requests(struct bonding *),bonding\bond_main.c,,,,5,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,25,5,18,3,11,2,0,0,7.0,6.0,1.0,8,11,2,0,9,4.0,4.0,4.0,1.0,0.0,,,,,0.0,,2,0.0,,0.11,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_resend_igmp_join_requests_delayed(struct work_struct *),bonding\bond_main.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6,0,6,3,3,0,0,0,2.0,1.0,0.0,2,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Function,bond_select_active_slave(struct bonding *),bonding\bond_main.c,,,,2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21,2,19,3,12,0,0,0,5.0,4.0,1.0,8,11,2,0,9,4.0,4.0,4.0,3.0,3.0,,,,,2.0,,2,2.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_select_queue(struct net_device *,struct sk_buff *)",bonding\bond_main.c,,,,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10,0,4,1,1,6,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,1.5,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_send_gratuitous_arp(struct bonding *),bonding\bond_main.c,,,,6,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,31,6,25,4,17,0,0,0,6.0,7.0,1.0,10,14,3,0,11,6.0,6.0,8.0,3.0,2.0,,,,,2.0,,1,2.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_set_allmulti(struct bonding *,int)",bonding\bond_main.c,,,,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20,0,19,4,11,1,0,0,4.0,4.0,1.0,7,10,3,0,7,4.0,4.0,4.0,3.0,3.0,,,,,3.0,,2,3.0,,0.05,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_set_carrier(struct bonding *),bonding\bond_main.c,,,,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,28,4,24,3,14,0,0,0,6.0,10.0,1.0,10,15,2,0,13,6.0,6.0,6.0,6.0,9.0,,,,,9.0,,2,9.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_set_lockdep_class(struct net_device *),bonding\bond_main.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6,0,6,1,3,0,0,0,2.0,1.0,0.0,2,2,0,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_set_lockdep_class_one(struct net_device *,struct netdev_queue *,void *)",bonding\bond_main.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,0,7,3,2,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_set_mac_address(struct net_device *,void *)",bonding\bond_main.c,,,,14,45,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,85,14,45,8,33,26,0,0,10.0,7.0,1.0,26,32,7,0,25,8.0,8.0,8.0,6.0,7.0,,,,,7.0,,1,7.0,,0.58,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Function,"bond_set_mode_ops(struct bonding *,int)",bonding\bond_main.c,,,,1,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30,1,27,2,23,2,0,0,4.0,8.0,1.0,13,21,1,0,20,8.0,2.0,8.0,8.0,26.0,,,,,26.0,,1,26.0,,0.07,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_set_multicast_list(struct net_device *),bonding\bond_main.c,,,,14,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,61,14,32,4,25,15,0,0,13.0,64.0,2.0,16,22,3,0,19,7.0,7.0,11.0,1.0,0.0,,,,,0.0,,1,0.0,,0.47,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_set_promiscuity(struct bonding *,int)",bonding\bond_main.c,,,,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20,0,19,4,11,1,0,0,4.0,4.0,1.0,7,10,3,0,7,4.0,4.0,4.0,3.0,3.0,,,,,3.0,,2,3.0,,0.05,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_set_xmit_hash_policy(struct bonding *),bonding\bond_main.c,,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15,0,15,1,11,0,0,0,2.0,3.0,0.0,6,10,0,0,10,4.0,2.0,4.0,1.0,3.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_sethwaddr(struct net_device *,struct net_device *)",bonding\bond_main.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9,0,9,2,5,0,0,0,3.0,1.0,0.0,5,5,0,0,5,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_setup(struct net_device *),bonding\bond_main.c,,,,11,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,57,11,26,2,23,20,0,0,15.0,2.0,0.0,20,21,1,0,20,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.77,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_setup_by_slave(struct net_device *,struct net_device *)",bonding\bond_main.c,,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,15,3,12,3,8,0,0,0,8.0,1.0,0.0,7,7,1,0,6,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_should_change_active(struct bonding *),bonding\bond_main.c,,,,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,19,1,18,3,14,0,0,0,3.0,5.0,1.0,8,12,2,0,10,5.0,5.0,10.0,5.0,4.0,,,,,4.0,,1,4.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_should_deliver_exact_match(struct sk_buff *,struct net_device *,struct net_device *)",bonding\bond_main.c,,,,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,22,3,19,3,13,0,0,0,2.0,5.0,1.0,5,9,0,0,9,5.0,5.0,9.0,5.0,7.0,,,,,7.0,,2,7.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_slave_info_query(struct net_device *,struct ifslave *)",bonding\bond_main.c,,,,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,23,4,19,4,13,0,0,0,10.0,2.0,0.0,12,13,3,0,10,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_slave_netdev_event(unsigned long,struct net_device *)",bonding\bond_main.c,,,,7,45,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,70,7,45,7,36,18,0,0,10.0,18.0,1.0,21,35,5,0,30,14.0,9.0,15.0,10.0,30.0,,,,,29.0,,4,29.0,,0.4,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_slave_override(struct bonding *,struct sk_buff *)",bonding\bond_main.c,,,,5,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,30,5,23,5,14,2,0,0,7.0,8.0,1.0,10,13,3,0,10,4.0,4.0,8.0,3.0,1.0,,,,,1.0,,1,1.0,,0.09,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_start_xmit(struct sk_buff *,struct net_device *)",bonding\bond_main.c,,,,3,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,39,3,31,2,26,5,0,0,14.0,16.0,1.0,13,24,1,0,23,11.0,5.0,11.0,10.0,24.0,,,,,24.0,,2,24.0,,0.16,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_uninit(struct net_device *),bonding\bond_main.c,,,,8,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25,8,16,3,11,1,0,0,10.0,1.0,0.0,11,11,2,0,9,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.06,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Function,bond_unregister_arp(struct bonding *),bonding\bond_main.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,1,6,2,3,0,0,0,2.0,1.0,0.0,3,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_unregister_lacpdu(struct bonding *),bonding\bond_main.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_update_speed_duplex(struct slave *),bonding\bond_main.c,,,,7,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,40,7,32,4,25,1,0,0,5.0,5.0,1.0,15,25,3,0,22,9.0,5.0,10.0,5.0,6.0,,,,,5.0,,1,5.0,,0.03,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_validate(struct nlattr *[],struct nlattr *[])",bonding\bond_main.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10,0,10,1,6,0,0,0,4.0,4.0,1.0,3,6,0,0,6,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,2,4.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_validate_arp(struct bonding *,struct slave *,__be32,__be32)",bonding\bond_main.c,,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16,1,15,3,9,0,0,0,4.0,4.0,1.0,7,10,2,0,8,4.0,4.0,5.0,3.0,2.0,,,,,2.0,,3,2.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_vlan_rx_add_vid(struct net_device *,uint16_t)",bonding\bond_main.c,,,,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,22,3,19,6,11,0,0,0,5.0,4.0,1.0,8,10,5,0,5,3.0,3.0,4.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_vlan_rx_kill_vid(struct net_device *,uint16_t)",bonding\bond_main.c,,,,3,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,28,3,22,7,13,3,0,0,7.0,4.0,1.0,11,13,6,0,7,3.0,3.0,4.0,1.0,0.0,,,,,0.0,,1,0.0,,0.14,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_vlan_rx_register(struct net_device *,struct vlan_group *)",bonding\bond_main.c,,,,3,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,21,3,18,7,10,0,0,0,6.0,2.0,0.0,9,10,5,0,5,2.0,2.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bond_work_cancel_all(struct bonding *),bonding\bond_main.c,,,,5,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,23,5,18,1,15,0,0,0,6.0,32.0,2.0,8,13,0,0,13,6.0,6.0,10.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_activebackup(struct sk_buff *,struct net_device *)",bonding\bond_main.c,,,,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25,6,18,3,14,1,0,0,7.0,8.0,1.0,11,14,2,0,12,4.0,4.0,4.0,3.0,2.0,,,,,2.0,,1,2.0,,0.06,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_broadcast(struct sk_buff *,struct net_device *)",bonding\bond_main.c,,,,9,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,54,9,43,7,32,2,0,0,11.0,96.0,2.0,22,30,6,0,24,9.0,9.0,11.0,7.0,2.0,,,,,2.0,,3,2.0,,0.05,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_hash_policy_l2(struct sk_buff *,int)",bonding\bond_main.c,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6,1,5,2,2,0,0,0,1.0,1.0,0.0,2,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_hash_policy_l23(struct sk_buff *,int)",bonding\bond_main.c,,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12,2,10,3,6,0,0,0,4.0,2.0,0.0,4,5,2,0,3,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_hash_policy_l34(struct sk_buff *,int)",bonding\bond_main.c,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20,3,17,5,12,0,0,0,5.0,3.0,0.0,7,9,4,0,5,3.0,3.0,5.0,1.0,1.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_roundrobin(struct sk_buff *,struct net_device *)",bonding\bond_main.c,,,,7,40,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,60,7,40,5,30,13,0,0,13.0,32.0,2.0,19,25,4,0,21,7.0,7.0,10.0,6.0,4.0,,,,,4.0,,2,4.0,,0.33,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,"bond_xmit_xor(struct sk_buff *,struct net_device *)",bonding\bond_main.c,,,,7,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,40,7,32,6,21,1,0,0,11.0,16.0,1.0,16,20,5,0,15,5.0,5.0,7.0,4.0,1.0,,,,,1.0,,1,1.0,,0.03,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bonding_exit(),bonding\bond_main.c,,,,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19,3,10,1,7,0,4,2,8.0,1.0,0.0,7,7,0,0,7,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,bonding_init(),bonding\bond_main.c,,,,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,43,9,34,3,25,0,0,0,13.0,48.0,2.0,23,29,2,0,27,7.0,7.0,7.0,7.0,20.0,,,,,17.0,,2,16.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,slave_disable_netpoll(struct slave *),bonding\bond_main.c,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3,0,3,1,0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,78fbfd8a653ca972afe479517a40661bfff6d8c3,Static Function,slave_enable_netpoll(struct slave *),bonding\bond_main.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,1,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,File,af_econet.c,econet\af_econet.c,8.0,31.0,5.0,215,822,158,4.0,3.0,4.0,2.0,43.0,6.0,21.0,3.0,,,,0.0,,,,,,14.0,,,,,,,,,,,,,,1182,118,338,101,236,88,571,73,,,,197.0,250,60,0,190,,,,,,11.0,10.0,11.0,9.0,,,3,,,0.26,50.0,46.0,52.0,32.0
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Struct,ec_cb,econet\af_econet.c,0.0,0.0,0.0,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,5,3,0,1,5,4,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.2,0.0,0.0,0.0,0.0
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"ec_dev_ioctl(struct socket *,unsigned int,void __user *)",econet\af_econet.c,,,,12,58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,74,12,58,11,46,4,0,0,17.0,19.0,1.0,38.0,49,5,0,44,11.0,10.0,11.0,9.0,15.0,,,,,15.0,,3,15.0,,0.07,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_bind(struct socket *,struct sockaddr *,int)",econet\af_econet.c,,,,7,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,28,7,18,5,13,3,0,0,8.0,2.0,0.0,13.0,14,3,0,11,2.0,2.0,3.0,1.0,1.0,,,,,0.0,,1,0.0,,0.17,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_create(struct net *,struct socket *,int,int)",econet\af_econet.c,,,,7,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,35,7,27,5,19,1,0,0,13.0,4.0,1.0,19.0,22,3,0,19,4.0,4.0,4.0,4.0,4.0,,,,,3.0,,1,3.0,,0.04,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,econet_destroy_timer(unsigned long),econet\af_econet.c,,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13,2,11,2,7,0,0,0,6.0,2.0,0.0,6.0,7,1,0,6,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_getname(struct socket *,struct sockaddr *,int *,int)",econet\af_econet.c,,,,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,26,6,20,5,14,0,0,0,10.0,2.0,0.0,15.0,16,3,0,13,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_insert_socket(struct hlist_head *,struct sock *)",econet\af_econet.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6,0,6,1,3,0,0,0,3.0,1.0,0.0,3.0,3,0,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_ioctl(struct socket *,unsigned int,unsigned long)",econet\af_econet.c,,,,4,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23,4,18,3,14,1,0,0,4.0,4.0,1.0,8.0,13,2,0,11,5.0,2.0,5.0,1.0,6.0,,,,,0.0,,1,0.0,,0.06,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_notifier(struct notifier_block *,unsigned long,void *)",econet\af_econet.c,,,,3,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25,3,21,3,14,1,0,0,6.0,5.0,1.0,10.0,15,2,0,13,5.0,5.0,5.0,1.0,1.0,,,,,0.0,,3,0.0,,0.05,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,econet_proto_exit(),econet\af_econet.c,,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14,0,6,1,3,0,4,4,4.0,1.0,0.0,3.0,3,0,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,econet_proto_init(),econet\af_econet.c,,,,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17,1,10,2,6,0,2,4,4.0,2.0,0.0,5.0,6,1,0,5,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",econet\af_econet.c,,,,12,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,65,12,31,7,20,22,0,0,11.0,16.0,1.0,19.0,23,4,0,19,5.0,5.0,5.0,1.0,2.0,,,,,0.0,,1,0.0,,0.71,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,econet_release(struct socket *),econet\af_econet.c,,,,12,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,39,12,23,2,17,5,0,0,13.0,4.0,1.0,16.0,18,1,0,17,3.0,3.0,3.0,3.0,2.0,,,,,2.0,,1,2.0,,0.22,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_remove_socket(struct hlist_head *,struct sock *)",econet\af_econet.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,0,6,1,3,0,0,0,3.0,1.0,0.0,3.0,3,0,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,389f2a18c6a2a5531ac5a155c3ba25784065b1cb,Static Function,"econet_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",econet\af_econet.c,,,,40,171,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,234,11,36,8,24,10,167,10,5.0,7.0,1.0,23.0,28,5,0,23,6.0,6.0,7.0,6.0,5.0,,,,,5.0,,2,5.0,,0.28,,,,
No,7797069305d13252fd66cf722aa8f2cbeb3c95cd,Function,cifsFileInfo_put(struct cifsFileInfo *),cifs\file.c,,,,9,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,54,9,38,7,29,7,0,0,20.0,7.0,1.0,25,29,6,0,23,5.0,5.0,6.0,1.0,1.0,,,,,0.0,,2,0.0,,0.18,,,,
No,7797069305d13252fd66cf722aa8f2cbeb3c95cd,Function,"cifs_close(struct inode *,struct file *)",cifs\file.c,,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10,1,8,1,4,1,0,0,4.0,2.0,0.0,3,4,0,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.13,,,,
No,7797069305d13252fd66cf722aa8f2cbeb3c95cd,Function,"cifs_closedir(struct inode *,struct file *)",cifs\file.c,,,,4,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,44,4,38,6,31,2,0,0,17.0,7.0,1.0,25,29,5,0,24,5.0,5.0,6.0,1.0,2.0,,,,,0.0,,3,0.0,,0.05,,,,
No,7797069305d13252fd66cf722aa8f2cbeb3c95cd,Static Function,cifs_convert_flags(unsigned int),cifs\file.c,,,,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17,1,13,1,9,3,0,0,1.0,4.0,1.0,4,7,0,0,7,4.0,4.0,4.0,4.0,3.0,,,,,3.0,,1,3.0,,0.23,,,,
