Vulnerable,Git Commit Hash,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_init(struct sock *,struct sock *)",bluetooth\sco.c,1,9,0,6,10,1,9,1,5,0,0,0,5,2,0,4,5,0,0,5,2,2,2,1,0,0,1,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,sco_sock_kill(struct sock *),bluetooth\sco.c,2,9,1,9,12,2,9,1,6,1,0,0,5,2,0,5,6,0,0,6,2,2,3,1,1,0,1,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_listen(struct socket *,int)",bluetooth\sco.c,10,29,0,8,39,10,29,4,21,0,0,0,11,8,1,18,21,3,0,18,4,4,4,3,3,2,1,2,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",bluetooth\sco.c,5,17,0,10,22,5,17,4,12,0,0,0,11,2,0,10,11,2,0,9,2,2,3,1,1,0,1,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,sco_sock_release(struct socket *),bluetooth\sco.c,5,17,0,3,22,5,17,3,13,0,0,0,9,3,0,11,13,2,0,11,3,3,4,1,1,0,1,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",bluetooth\sco.c,6,19,0,6,25,6,19,4,14,0,0,0,6,4,1,11,14,2,0,12,4,4,4,3,3,2,1,2,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_set_timer(struct sock *,long)",bluetooth\sco.c,0,5,0,6,5,0,5,1,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_setsockopt(struct socket *,int,int,char __user *,unsigned int)",bluetooth\sco.c,8,29,0,6,37,8,29,4,22,0,0,0,8,9,1,16,21,3,0,18,5,5,6,4,6,5,2,5,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,"sco_sock_shutdown(struct socket *,int)",bluetooth\sco.c,4,19,0,4,23,4,19,3,15,0,0,0,9,4,1,11,14,2,0,12,4,4,5,1,1,0,2,0,0
No,c8c499175f7d295ef867335bceb9a76a2c3cdc38,Static Function,sco_sock_timeout(unsigned long),bluetooth\sco.c,3,11,0,2,14,3,11,2,8,0,0,0,7,1,0,8,8,1,0,7,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"__sco_chan_add(struct sco_conn *,struct sock *,struct sock *)",bluetooth\sco.c,2,8,0,5,10,2,8,1,5,0,0,0,5,2,0,4,5,0,0,5,2,2,2,1,0,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,__sco_get_sock_listen_by_addr(bdaddr_t *),bluetooth\sco.c,3,11,0,6,14,3,11,2,6,0,0,0,4,4,1,4,6,1,0,5,3,3,3,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,__sco_sock_close(struct sock *),bluetooth\sco.c,4,27,0,7,31,4,27,1,23,0,0,0,9,5,1,13,21,0,0,21,8,3,8,1,7,0,2,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_chan_add(struct sco_conn *,struct sock *,struct sock *)",bluetooth\sco.c,2,12,0,5,14,2,12,3,8,0,0,0,4,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_chan_del(struct sock *,int)",bluetooth\sco.c,6,18,0,6,24,6,18,2,13,0,0,0,11,3,0,12,14,1,0,13,3,3,3,1,0,0,2,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_chan_get(struct sco_conn *),bluetooth\sco.c,0,8,0,4,8,0,8,2,5,0,0,0,3,1,0,5,5,1,0,4,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_conn_add(struct hci_conn *),bluetooth\sco.c,8,21,0,9,29,8,21,4,18,0,0,0,10,4,1,14,17,2,0,15,4,4,4,3,3,2,1,2,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_conn_del(struct hci_conn *,int)",bluetooth\sco.c,4,19,1,5,24,4,19,3,14,1,0,0,11,3,0,13,15,2,0,13,3,3,3,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_conn_ready(struct sco_conn *),bluetooth\sco.c,12,40,1,9,53,12,40,3,33,1,0,0,18,5,1,27,31,2,0,29,5,5,5,4,6,5,2,5,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_connect(struct sock *),bluetooth\sco.c,10,45,1,8,56,10,45,7,34,1,0,0,19,33,2,29,35,6,0,29,7,7,8,5,6,4,1,4,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,"sco_connect_cfm(struct hci_conn *,__u8)",bluetooth\sco.c,1,11,0,3,12,1,11,2,7,0,0,0,5,3,0,5,7,1,0,6,3,3,3,1,1,0,2,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,"sco_connect_ind(struct hci_dev *,bdaddr_t *,__u8 *)",bluetooth\sco.c,5,20,1,10,26,5,20,3,14,1,0,0,8,6,1,10,13,2,0,11,4,4,5,1,0,0,2,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_debugfs_open(struct inode *,struct file *)",bluetooth\sco.c,0,4,0,3,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_debugfs_show(struct seq_file *,void *)",bluetooth\sco.c,4,11,0,7,15,4,11,2,6,0,0,0,6,1,0,5,5,1,0,4,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,"sco_disconn_cfm(struct hci_conn *,__u8)",bluetooth\sco.c,1,5,0,2,6,1,5,1,2,0,0,0,3,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,sco_exit(),bluetooth\sco.c,3,8,0,2,11,3,8,1,5,0,0,0,6,2,0,4,5,0,0,5,2,2,2,1,0,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_get_sock_listen(bdaddr_t *),bluetooth\sco.c,6,15,2,6,23,6,15,2,11,2,0,0,6,8,1,7,10,1,0,9,5,5,5,1,0,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,sco_init(),bluetooth\sco.c,7,29,0,5,36,7,29,2,21,0,0,0,10,13,1,16,21,1,0,20,6,6,6,4,5,5,2,5,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_recv_frame(struct sco_conn *,struct sk_buff *)",bluetooth\sco.c,5,13,0,5,18,5,13,2,9,0,0,0,4,8,1,6,9,1,0,8,4,4,4,4,5,5,1,5,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Function,"sco_recv_scodata(struct hci_conn *,struct sk_buff *)",bluetooth\sco.c,4,14,0,4,18,4,14,2,9,0,0,0,4,4,1,7,9,1,0,8,3,3,3,3,3,3,1,3,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_send_frame(struct sock *,struct msghdr *,int)",bluetooth\sco.c,6,18,1,9,25,6,18,4,12,1,0,0,8,4,1,11,14,3,0,11,4,4,4,4,3,3,1,3,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_accept(struct socket *,struct socket *,int)",bluetooth\sco.c,13,41,1,5,55,13,41,4,32,1,0,0,17,34,2,27,33,3,0,30,7,7,7,6,9,9,2,8,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_alloc(struct net *,struct socket *,int,gfp_t)",bluetooth\sco.c,7,17,0,10,24,7,17,2,13,0,0,0,12,2,0,13,14,1,0,13,2,2,2,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_bind(struct socket *,struct sockaddr *,int)",bluetooth\sco.c,8,23,0,8,31,8,23,4,17,0,0,0,7,5,1,14,17,3,0,14,4,4,5,4,3,3,1,3,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_cleanup_listen(struct sock *),bluetooth\sco.c,3,11,1,2,15,3,11,2,6,1,0,0,7,2,0,6,7,1,0,6,2,2,2,1,0,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_clear_timer(struct sock *),bluetooth\sco.c,0,5,0,8,5,0,5,1,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_close(struct sock *),bluetooth\sco.c,0,8,0,3,8,0,8,1,5,0,0,0,5,1,0,5,5,0,0,5,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_connect(struct socket *,struct sockaddr *,int,int)",bluetooth\sco.c,10,24,1,10,35,10,24,5,20,1,0,0,9,5,1,14,18,3,0,15,5,5,7,4,4,3,1,3,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_create(struct net *,struct socket *,int,int)",bluetooth\sco.c,6,15,0,5,21,6,15,3,10,0,0,0,7,3,0,9,11,1,0,10,3,3,3,3,2,2,1,2,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_destruct(struct sock *),bluetooth\sco.c,1,6,0,3,7,1,6,1,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_getname(struct socket *,struct sockaddr *,int *,int)",bluetooth\sco.c,4,13,0,7,17,4,13,4,10,0,0,0,7,2,0,8,9,2,0,7,2,2,2,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_getsockopt(struct socket *,int,int,char __user *,int __user *)",bluetooth\sco.c,10,27,0,8,37,10,27,3,22,0,0,0,9,7,1,14,20,2,0,18,6,6,7,5,5,5,2,5,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_getsockopt_old(struct socket *,int,char __user *,int __user *)",bluetooth\sco.c,14,41,0,14,55,14,41,5,33,0,0,0,12,10,1,26,34,4,0,30,8,7,8,6,9,9,2,9,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_init(struct sock *,struct sock *)",bluetooth\sco.c,1,9,0,6,10,1,9,1,5,0,0,0,5,2,0,4,5,0,0,5,2,2,2,1,0,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_kill(struct sock *),bluetooth\sco.c,2,9,1,9,12,2,9,1,6,1,0,0,5,2,0,5,6,0,0,6,2,2,3,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_listen(struct socket *,int)",bluetooth\sco.c,10,29,0,8,39,10,29,4,21,0,0,0,11,8,1,18,21,3,0,18,4,4,4,3,3,2,1,2,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",bluetooth\sco.c,5,16,0,10,21,5,16,4,11,0,0,0,9,2,0,9,10,2,0,8,2,2,3,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_release(struct socket *),bluetooth\sco.c,5,17,0,3,22,5,17,3,13,0,0,0,9,3,0,11,13,2,0,11,3,3,4,1,1,0,1,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",bluetooth\sco.c,6,19,0,6,25,6,19,4,14,0,0,0,6,4,1,11,14,2,0,12,4,4,4,3,3,2,1,2,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_set_timer(struct sock *,long)",bluetooth\sco.c,0,5,0,6,5,0,5,1,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_setsockopt(struct socket *,int,int,char __user *,unsigned int)",bluetooth\sco.c,8,29,0,6,37,8,29,4,22,0,0,0,8,9,1,16,21,3,0,18,5,5,6,4,6,5,2,5,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,"sco_sock_shutdown(struct socket *,int)",bluetooth\sco.c,4,19,0,4,23,4,19,3,15,0,0,0,9,4,1,11,14,2,0,12,4,4,5,1,1,0,2,0,0
Yes,8fa48cbdfb0b7c2e39a8f2a46f987afe9b9c0579,Static Function,sco_sock_timeout(unsigned long),bluetooth\sco.c,3,11,0,2,14,3,11,2,8,0,0,0,7,1,0,8,8,1,0,7,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_check_flow_release(struct sock *),caif\caif_socket.c,2,10,0,4,12,2,10,2,6,0,0,0,6,3,0,4,6,1,0,5,3,3,3,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_connect(struct socket *,struct sockaddr *,int,int)",caif\caif_socket.c,18,119,10,18,145,18,119,11,101,10,0,0,33,23040,4,76,100,7,0,93,23,17,26,19,49,47,3,47,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_create(struct net *,struct socket *,int,int)",caif\caif_socket.c,10,48,20,9,77,10,48,8,43,20,0,0,26,12,1,30,38,3,0,35,8,7,10,6,10,7,1,7,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_ctrl_cb(struct cflayer *,enum caif_ctrlcmd,int)",caif\caif_socket.c,6,43,10,4,59,6,43,4,37,10,0,0,12,7,1,28,35,1,0,34,7,2,7,1,21,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_flow_ctrl(struct sock *,int)",caif\caif_socket.c,0,7,0,7,7,0,7,2,3,0,0,0,2,2,0,3,4,1,0,3,2,2,3,1,0,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_poll(struct file *,struct socket *,poll_table *)",caif\caif_socket.c,5,21,6,7,32,5,21,5,16,6,0,0,7,32,2,11,16,3,0,13,6,6,8,1,0,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_queue_rcv_skb(struct sock *,struct sk_buff *)",caif\caif_socket.c,3,36,5,10,44,3,36,6,28,5,0,0,19,18,1,22,27,5,0,22,6,6,8,1,2,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_read_lock(struct sock *),caif\caif_socket.c,0,6,0,3,6,0,6,2,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_read_unlock(struct sock *),caif\caif_socket.c,0,6,0,3,6,0,6,2,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_release(struct socket *),caif\caif_socket.c,7,26,5,8,38,7,26,3,23,5,0,0,24,3,0,21,23,2,0,21,3,3,3,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_seqpkt_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",caif\caif_socket.c,7,30,0,8,37,7,30,6,20,0,0,0,8,16,1,19,23,4,0,19,6,6,6,3,5,4,1,4,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_seqpkt_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",caif\caif_socket.c,13,54,2,15,69,13,54,9,46,2,0,0,15,1024,3,36,46,7,0,39,11,11,15,11,28,28,1,28,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_sktexit_module(),caif\caif_socket.c,0,4,0,0,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_sktinit_module(),caif\caif_socket.c,0,7,0,1,7,0,7,2,4,0,0,0,2,2,0,3,4,1,0,3,2,2,2,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_sktrecv_cb(struct cflayer *,struct cfpkt *)",caif\caif_socket.c,2,13,0,4,15,2,13,3,7,0,0,0,6,2,0,8,9,2,0,7,2,2,2,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,caif_sock_destructor(struct sock *),caif\caif_socket.c,0,13,0,5,13,0,13,2,9,0,0,0,8,2,0,8,9,1,0,8,2,2,2,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_stream_data_wait(struct sock *,long)",caif\caif_socket.c,4,24,0,10,28,4,24,1,20,0,0,0,13,3,0,14,16,0,3,13,3,3,9,3,2,2,2,2,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_stream_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",caif\caif_socket.c,17,81,13,11,111,17,81,10,65,13,0,0,21,4644,4,53,67,7,0,60,17,17,17,15,44,44,3,44,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_stream_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",caif\caif_socket.c,15,54,9,12,78,15,54,8,43,9,0,0,14,520,3,30,41,6,0,35,13,13,14,8,20,20,2,20,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"caif_wait_for_flow_on(struct caifsock *,int,long,int *)",caif\caif_socket.c,0,31,0,10,31,0,31,3,26,0,0,0,10,65,2,20,27,1,3,23,8,8,10,8,12,12,2,12,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,cfsk_hold(struct cflayer *),caif\caif_socket.c,0,5,0,2,5,0,5,2,2,0,0,0,2,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,cfsk_put(struct cflayer *),caif\caif_socket.c,0,5,0,2,5,0,5,2,2,0,0,0,2,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,rx_flow_is_on(struct caifsock *),caif\caif_socket.c,0,5,0,4,5,0,5,1,2,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,set_rx_flow_off(struct caifsock *),caif\caif_socket.c,0,5,0,3,5,0,5,1,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,set_rx_flow_on(struct caifsock *),caif\caif_socket.c,0,5,0,5,5,0,5,1,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,set_tx_flow_off(struct caifsock *),caif\caif_socket.c,0,5,0,5,5,0,5,1,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,set_tx_flow_on(struct caifsock *),caif\caif_socket.c,0,5,0,3,5,0,5,1,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"setsockopt(struct socket *,int,int,char __user *,unsigned int)",caif\caif_socket.c,6,41,0,13,47,6,41,5,33,0,0,0,8,13,1,22,32,3,0,29,10,9,11,10,29,29,2,29,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,sk_rcvbuf_lowwater(struct caifsock *),caif\caif_socket.c,0,4,1,5,5,0,4,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,"transmit_skb(struct sk_buff *,struct caifsock *,int,long)",caif\caif_socket.c,3,13,0,9,16,3,13,4,7,0,0,0,6,2,0,7,8,1,0,7,2,2,2,1,1,0,1,0,0
No,2d6fbfe733f35c6b355c216644e08e149c61b271,Static Function,tx_flow_is_on(struct caifsock *),caif\caif_socket.c,0,5,0,4,5,0,5,1,2,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_check_flow_release(struct sock *),caif\caif_socket.c,2,10,0,4,12,2,10,2,6,0,0,0,6,3,0,4,6,1,0,5,3,3,3,1,1,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_connect(struct socket *,struct sockaddr *,int,int)",caif\caif_socket.c,18,119,10,18,145,18,119,11,101,10,0,0,33,23040,4,76,100,7,0,93,23,17,26,19,49,47,3,47,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_create(struct net *,struct socket *,int,int)",caif\caif_socket.c,10,48,20,9,77,10,48,8,43,20,0,0,26,12,1,30,38,3,0,35,8,7,10,6,10,7,1,7,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_ctrl_cb(struct cflayer *,enum caif_ctrlcmd,int)",caif\caif_socket.c,6,43,10,4,59,6,43,4,37,10,0,0,12,7,1,28,35,1,0,34,7,2,7,1,21,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_flow_ctrl(struct sock *,int)",caif\caif_socket.c,0,7,0,7,7,0,7,2,3,0,0,0,2,2,0,3,4,1,0,3,2,2,3,1,0,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_poll(struct file *,struct socket *,poll_table *)",caif\caif_socket.c,5,21,6,7,32,5,21,5,16,6,0,0,7,32,2,11,16,3,0,13,6,6,8,1,0,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_queue_rcv_skb(struct sock *,struct sk_buff *)",caif\caif_socket.c,3,36,5,10,44,3,36,6,28,5,0,0,19,18,1,22,27,5,0,22,6,6,8,1,2,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_read_lock(struct sock *),caif\caif_socket.c,0,6,0,3,6,0,6,2,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_read_unlock(struct sock *),caif\caif_socket.c,0,6,0,3,6,0,6,2,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_release(struct socket *),caif\caif_socket.c,7,26,5,8,38,7,26,3,23,5,0,0,24,3,0,21,23,2,0,21,3,3,3,1,1,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_seqpkt_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",caif\caif_socket.c,6,29,0,8,35,6,29,6,19,0,0,0,6,16,1,18,22,4,0,18,6,6,6,3,5,4,1,4,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_seqpkt_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",caif\caif_socket.c,13,54,2,15,69,13,54,9,46,2,0,0,15,1024,3,36,46,7,0,39,11,11,15,11,28,28,1,28,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_sktexit_module(),caif\caif_socket.c,0,4,0,0,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_sktinit_module(),caif\caif_socket.c,0,7,0,1,7,0,7,2,4,0,0,0,2,2,0,3,4,1,0,3,2,2,2,1,1,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_sktrecv_cb(struct cflayer *,struct cfpkt *)",caif\caif_socket.c,2,13,0,4,15,2,13,3,7,0,0,0,6,2,0,8,9,2,0,7,2,2,2,1,1,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,caif_sock_destructor(struct sock *),caif\caif_socket.c,0,13,0,5,13,0,13,2,9,0,0,0,8,2,0,8,9,1,0,8,2,2,2,1,1,0,1,0,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_stream_data_wait(struct sock *,long)",caif\caif_socket.c,4,24,0,10,28,4,24,1,20,0,0,0,13,3,0,14,16,0,3,13,3,3,9,3,2,2,2,2,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_stream_recvmsg(struct kiocb *,struct socket *,struct msghdr *,size_t,int)",caif\caif_socket.c,17,81,13,11,111,17,81,10,65,13,0,0,21,4644,4,53,67,7,0,60,17,17,17,15,44,44,3,44,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_stream_sendmsg(struct kiocb *,struct socket *,struct msghdr *,size_t)",caif\caif_socket.c,15,54,9,12,78,15,54,8,43,9,0,0,14,520,3,30,41,6,0,35,13,13,14,8,20,20,2,20,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,"caif_wait_for_flow_on(struct caifsock *,int,long,int *)",caif\caif_socket.c,0,31,0,10,31,0,31,3,26,0,0,0,10,65,2,20,27,1,3,23,8,8,10,8,12,12,2,12,0
Yes,c76562b6709fee5eff8a6a779be41c0bce661fd7,Static Function,cfsk_hold(struct cflayer *),caif\caif_socket.c,0,5,0,2,5,0,5,2,2,0,0,0,2,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0
