Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,dcece234453c127d857c48543a3d491f90044e8d,Class,FlatMatch,src/jsstr.cpp,0,1,0,3,13,4,1,1,1,1,1,0,1,0,0,2,0,0,0,4,4,4,0,0,4,4,3,8,0,0,4,20,3,13,10,3,4,0,0,12,9,0,3,1,1,1,1,0,0,75,0,4,4,4,4
Yes,dcece234453c127d857c48543a3d491f90044e8d,Struct,ManualCmp,src/jsstr.cpp,0,5,0,0,13,0,2,2,2,2,5,0,5,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,13,0,13,4,5,0,0,0,10,3,1,6,3,3,3,3,0,2,0,0,4,4,4,4
Yes,dcece234453c127d857c48543a3d491f90044e8d,Struct,MemCmp,src/jsstr.cpp,0,3,0,0,9,0,1,1,1,1,3,0,3,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,9,0,9,4,2,0,0,0,5,3,0,2,1,1,1,1,0,0,0,0,2,2,2,2
Yes,dcece234453c127d857c48543a3d491f90044e8d,Struct,ReplaceData,src/jsstr.cpp,0,5,0,1,22,14,1,1,1,1,5,0,5,0,0,7,0,0,0,1,14,0,0,14,1,1,0,0,0,0,1,23,1,22,20,0,14,0,0,15,15,0,0,1,1,1,1,0,0,14,0,1,1,1,1
Yes,dcece234453c127d857c48543a3d491f90044e8d,Class,SplitMatchResult,src/jsstr.cpp,0,3,0,1,24,0,1,1,1,1,3,0,3,0,0,0,0,0,0,5,2,2,0,0,5,5,3,0,0,0,5,25,1,24,8,9,0,0,0,16,7,0,9,1,1,1,1,0,0,40,0,5,5,5,5
Yes,dcece234453c127d857c48543a3d491f90044e8d,Class,SplitRegExpMatcher,src/jsstr.cpp,2,10,0,8,28,0,2,2,2,2,13,2,10,0,0,5,0,0,1,2,2,2,0,0,2,2,1,0,0,0,2,36,8,28,12,14,0,0,0,20,10,0,10,3,3,3,3,0,1,33,0,4,4,4,4
Yes,dcece234453c127d857c48543a3d491f90044e8d,Class,SplitStringMatcher,src/jsstr.cpp,0,8,0,3,22,0,1,1,2,1,8,0,8,0,0,4,0,0,1,2,1,1,0,0,2,2,1,0,0,0,2,25,3,22,11,10,0,0,0,12,7,0,5,2,2,3,1,0,1,50,0,3,3,4,2
Yes,dcece234453c127d857c48543a3d491f90044e8d,Struct,StringRange,src/jsstr.cpp,0,3,0,1,8,0,1,1,1,1,3,0,3,0,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,1,9,1,8,6,0,0,0,0,3,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1
Yes,dcece234453c127d857c48543a3d491f90044e8d,Class,StringRegExpGuard,src/jsstr.cpp,1,15,0,18,99,21,4,4,5,4,17,1,15,0,0,9,0,1,1,7,2,2,0,0,8,8,0,0,3,0,5,138,18,99,27,64,21,0,0,71,21,0,50,6,6,8,6,0,3,58,0,26,26,31,26
No,6b753fc40b3f1adfae93621974c8a709266211dc,Class,AutoFile,src/jsapi.cpp,0,5,0,0,35,0,1,1,2,1,5,0,5,0,0,1,0,0,0,5,1,1,0,0,5,5,1,0,0,0,5,35,0,35,11,14,0,0,0,18,6,0,12,3,3,4,3,0,2,0,0,8,8,10,7
No,6b753fc40b3f1adfae93621974c8a709266211dc,Class,AutoHoldZone,src/jsapi.cpp,0,5,0,2,17,0,1,1,1,1,5,0,5,0,0,1,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,19,2,17,9,3,0,0,0,7,4,0,3,1,1,1,1,0,0,50,0,2,2,2,2
No,6b753fc40b3f1adfae93621974c8a709266211dc,Struct,AutoLastFrameCheck,src/jsapi.cpp,0,7,0,2,20,0,1,1,2,1,7,0,7,0,0,1,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,22,2,20,9,6,0,0,0,8,4,0,4,2,2,4,1,0,1,50,0,3,3,5,2
No,6b753fc40b3f1adfae93621974c8a709266211dc,Class,AutoVersionAPI,src/jsapi.cpp,0,6,0,3,27,1,1,1,1,1,6,0,6,0,0,1,0,0,0,3,5,5,0,0,3,3,1,0,0,0,3,31,3,27,14,9,1,0,0,16,8,0,8,2,2,2,1,0,1,33,0,4,4,4,3
No,6b753fc40b3f1adfae93621974c8a709266211dc,Struct,JSExceptionState,src/jsapi.cpp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,6b753fc40b3f1adfae93621974c8a709266211dc,Struct,JSStdName,src/jsapi.cpp,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,6b753fc40b3f1adfae93621974c8a709266211dc,Struct,v2smap,src/jsapi.cpp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Class,AutoFile,src/jsapi.cpp,0,5,0,0,35,0,1,1,2,1,5,0,5,0,0,1,0,0,0,5,1,1,0,0,5,5,1,0,0,0,5,35,0,35,11,14,0,0,0,18,6,0,12,3,3,4,3,0,2,0,0,8,8,10,7
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Class,AutoHoldZone,src/jsapi.cpp,0,5,0,2,17,0,1,1,1,1,5,0,5,0,0,1,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,19,2,17,9,3,0,0,0,7,4,0,3,1,1,1,1,0,0,50,0,2,2,2,2
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Struct,AutoLastFrameCheck,src/jsapi.cpp,0,7,0,2,20,0,1,1,2,1,7,0,7,0,0,1,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,22,2,20,9,6,0,0,0,8,4,0,4,2,2,4,1,0,1,50,0,3,3,5,2
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Class,AutoVersionAPI,src/jsapi.cpp,0,6,0,3,27,1,1,1,1,1,6,0,6,0,0,1,0,0,0,3,5,5,0,0,3,3,1,0,0,0,3,31,3,27,14,9,1,0,0,16,8,0,8,2,2,2,1,0,1,33,0,4,4,4,3
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Struct,JSExceptionState,src/jsapi.cpp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Struct,JSStdName,src/jsapi.cpp,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,762cbfa69ad71aa23c43300c44f4e232b052bef1,Struct,v2smap,src/jsapi.cpp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,65bfe783c94e2c80dda3ef5999dedbe4108c947d,Class,nsDSURIContentListener,base/nsDSURIContentListener.h,3,23,4,67,378,65,4,4,4,3,31,3,22,4,2,8,0,0,0,15,4,0,4,0,15,15,0,5,0,6,9,509,67,372,114,213,65,4,2,218,55,0,163,18,18,25,17,1,4,73,0,66,64,74,51
Yes,f6530e6064f29653bc1c1f9dcd9ab6673060833f,Class,nsDSURIContentListener,base/nsDSURIContentListener.h,3,22,3,66,372,64,4,4,4,3,30,3,22,3,2,7,0,0,0,15,4,0,4,0,15,15,0,4,0,6,9,501,66,366,113,209,64,4,2,213,54,0,159,19,19,26,18,1,4,73,0,64,62,72,49
No,d3dab87a5ceb21a4f2ab158bbe65b0e57057fee9,Class,DeferredContentEditableCountChangeEvent,src/nsHTMLDocument.cpp,0,6,0,2,19,0,1,1,2,1,6,0,6,0,1,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,21,2,19,9,3,0,0,0,7,4,0,3,2,2,3,1,1,1,0,0,3,3,4,2
No,d3dab87a5ceb21a4f2ab158bbe65b0e57057fee9,Struct,MidasCommand,src/nsHTMLDocument.cpp,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,7c03085fb1f8026520b67a77e3e684388f1a9480,Class,DeferredContentEditableCountChangeEvent,src/nsHTMLDocument.cpp,0,6,0,2,19,0,1,1,2,1,6,0,6,0,1,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,21,2,19,9,3,0,0,0,7,4,0,3,2,2,3,1,1,1,0,0,3,3,4,2
Yes,7c03085fb1f8026520b67a77e3e684388f1a9480,Struct,MidasCommand,src/nsHTMLDocument.cpp,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,ccaa5f9328f83a57c09103c31ddaf941b05bd630,Class,MOZ_FINAL,base/Navigator.cpp,1,7,0,4,21,0,1,1,1,1,8,1,7,0,1,2,0,0,0,2,1,0,0,1,2,2,0,0,0,1,1,25,4,21,8,5,0,0,0,8,3,0,5,1,1,1,1,1,0,50,0,2,2,2,2
No,ccaa5f9328f83a57c09103c31ddaf941b05bd630,Struct,NavigatorNameEnumeratorClosure,base/Navigator.cpp,0,7,0,1,13,0,1,1,1,1,7,0,7,0,0,0,0,0,0,1,3,0,0,3,1,1,0,0,0,0,1,14,1,13,10,0,0,0,0,4,4,0,0,1,1,1,1,0,0,0,0,1,1,1,1
No,ccaa5f9328f83a57c09103c31ddaf941b05bd630,Class,mozilla::MOZ_FINAL,base/Navigator.cpp,0,1,0,2,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,2,1,0,0,1,2,2,0,0,1,0,1,11,2,9,7,0,0,0,0,3,3,0,0,1,1,1,1,1,0,100,0,2,2,2,2
No,ccaa5f9328f83a57c09103c31ddaf941b05bd630,Class,mozilla::VibrateWindowListener,base/Navigator.cpp,0,9,2,7,47,9,1,1,1,1,11,0,9,2,1,3,0,0,0,4,3,0,0,3,4,4,0,0,0,0,4,59,7,47,17,21,9,0,0,22,9,0,13,2,2,3,1,1,1,66,0,6,6,7,4
Yes,3b9728eea79ab9b010bb81eddd2b77ed805ca4fa,Class,MOZ_FINAL,base/Navigator.cpp,1,7,0,4,21,0,1,1,1,1,8,1,7,0,1,2,0,0,0,2,1,0,0,1,2,2,0,0,0,1,1,25,4,21,8,5,0,0,0,8,3,0,5,1,1,1,1,1,0,50,0,2,2,2,2
Yes,3b9728eea79ab9b010bb81eddd2b77ed805ca4fa,Struct,NavigatorNameEnumeratorClosure,base/Navigator.cpp,0,7,0,1,13,0,1,1,1,1,7,0,7,0,0,0,0,0,0,1,3,0,0,3,1,1,0,0,0,0,1,14,1,13,10,0,0,0,0,4,4,0,0,1,1,1,1,0,0,0,0,1,1,1,1
Yes,3b9728eea79ab9b010bb81eddd2b77ed805ca4fa,Class,mozilla::MOZ_FINAL,base/Navigator.cpp,0,1,0,2,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,2,1,0,0,1,2,2,0,0,1,0,1,11,2,9,7,0,0,0,0,3,3,0,0,1,1,1,1,1,0,100,0,2,2,2,2
Yes,3b9728eea79ab9b010bb81eddd2b77ed805ca4fa,Class,mozilla::VibrateWindowListener,base/Navigator.cpp,0,9,2,7,47,9,1,1,1,1,11,0,9,2,1,3,0,0,0,4,3,0,0,3,4,4,0,0,0,0,4,59,7,47,17,21,9,0,0,22,9,0,13,2,2,3,1,1,1,66,0,6,6,7,4
